record_id,legacy_id,name,company,state,county,structured_road_sequence,current_state,driver_rule_status,gps_source,destination_latitude,destination_longitude,directory_gps_source,directory_coordinate_role,directory_latitude,directory_longitude,record_revision,navigation_label,origin,blocker,receipt
807ccb15-6f57-4c7a-978d-ab02e7a7c4ba,ascent--bella,BELLA,Ascent,Ohio,Harrison,Route 22 → OH-9 → Airport Rd → Pad,3,GPS_ONLY,saved,40.235367,-81.0188,saved,saved pad reference,40.235367,-81.0188,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
3e03a228-2ad4-4d0a-b3cb-5a25e8d54006,ascent--bouska,BOUSKA,Ascent,Ohio,Harrison,I-70 → Exit 202 → US-800 → US-22 → Peidmont Freeport Rd → Lease Road → OR → I-77 → Exit 47 → US-22 → Peidmont Freeport Rd → Lease Road → OR → US-22 → US-250 → Peidmont Freeport Rd → Lease Road,3,GPS_ONLY,saved,40.19661,-81.232275,saved,saved pad reference,40.19661,-81.232275,1786265512886177,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
4c73e244-6132-4d40-83fc-3fe5e6e65bf6,ascent--bravo,BRAVO,Ascent,Ohio,Harrison,OH-519 → Hite Rd → Lease Road,reviewed_handoff_authority_held,DONE,saved,40.178556,-81.015064,saved,saved pad reference,40.178556,-81.015064,1786265812046205,Named roads to saved pin,phone current location,,BRAVO exact-record Hite Road reviewed local approach; Google Crazy Road label is display-only and final GPS/lease tail unapproved
c3b42375-2422-470e-8949-f27e1f00b3d3,ascent--bsa,BSA,Ascent,Ohio,Harrison,I-70 → Exit 202 → OH-800 → US-22 → Main St → OH-799 → Redeye Rd → Access Road → OR → US-22 → OH-800 → Main St → OH-799 → Redeye Rd → Access Road → OR → US-250 → OH-800 → Center St → Taylor Ave → OH-799 → Redeye Rd → Access Road,3,GPS_ONLY,saved,40.256309,-81.155001,saved,saved pad reference,40.256309,-81.155001,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
185d9eb6-58af-4009-bf53-fdd23113a572,ascent--cardinal,CARDINAL,Ascent,Ohio,Harrison,OH-800 → OH-799 → Kennedy Ridge Rd → Douglas Turn Rd → OR → US-250 → US-22 → Douglas Turn Rd → OR → OH-149 → OH-9 → OH-519 → US-22 → Douglas Turn Rd,2,DONE,saved,40.215556,-81.135068,saved,saved pad reference,40.215556,-81.135068,1787459253071652,Named roads to saved pin,phone current location,,CARDINAL named-approach release
8152a466-3229-4cb0-8f9f-9f2929aceed4,ascent--charley,CHARLEY,Ascent,Ohio,Harrison,OH-22 → OH-9 → Airport/ Dickerson Church Rd → Airport Rd → Last Pad On Airport Rd → Pad,3,GPS_ONLY,ODNR pad,40.22127,-81.053351,ODNR pad,official pad reference,40.22127,-81.053351,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
b614c93c-06d1-4993-b3fb-ad840f359e4c,ascent--cobra,COBRA,Ascent,Ohio,Harrison,US-22 / Dennison Ave → CR-11 → I-70 → Exit 180B → I-77 → Exit 47 → Use The Right Ln → US-250 → Dennison Ave → OR → US-250 → Pad,3,GPS_ONLY,saved,40.282608,-81.012491,saved,saved pad reference,40.282608,-81.012491,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
7c3c39de-f6be-4838-bb7f-56ec8ff44db7,ascent--collectors,COLLECTORS,Ascent,Ohio,Harrison,I-70 → Exit 202 → OH-800 → US-22 → Main St → OH-799 → Redeye Rd → Minksville Rd → Brushy Fork Rd → Slab Camp Rd → Harris Rd → Access Road → OR → US-22 → OH-800 → Main St → OH-799 → Redeye Rd → Minksville Rd → Brushy Fork Rd → Slab Camp Rd → Harris Rd → Access Road → OR → US-250 → OH-800 → Center St → Taylor Ave → OH-799 → Redeye Rd → Minksville Rd → Brushy Fork Rd → Slab Camp Rd → Harris Rd → Access Road,3,GPS_ONLY,saved,40.265648,-81.120595,saved,saved pad reference,40.265648,-81.120595,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
e2b32e85-9e93-4388-8215-9d8167cbbeb8,ascent--cologie,COLOGIE,Ascent,Ohio,Harrison,US-250 → Foxes Bottom Rd → Turn left onto Springdale Hill Rd → Turn right onto Lamborn → Turn left onto Springdale Hill Rd → Turn left onto Unionval Kenwood Rd,1,DONE,saved,40.25403,-80.913577,saved,verified driver entrance,40.25403,-80.913577,1787615581785257,Named roads to saved pin,phone current location,,Cologie exact public route and reviewed Google handoff
95dcbd15-afd0-4357-a521-e23bcd6b4118,ascent--conotton,CONOTTON,Ascent,Ohio,Harrison,OH-800 → OH-799 → Kennedy Ridge Rd → OR → US-250 → US-22 → Douglas Turn Rd → Kennedy Ridge Rd → Lease Road → OR → OH-149 → OH-9 → OH-519 → US-22 → Douglas Turn Rd → Kennedy Right Rd → Lease Road,2,DONE,saved,40.224259,-81.162714,saved,saved pad reference,40.224259,-81.162714,1786258360881449,Named roads to saved pin,phone current location,,CONOTTON named-approach release
6ccc2641-82d8-4398-bc7c-572d95cb9f0b,ascent--corder,CORDER,Ascent,Ohio,Harrison,I-70 → Exit 202 → OH-800 → US-22 → Main St → OH-799 → Redeye Rd → Minksville Rd → Bushy Fork Rd → Access Road → OR → US-22 → OH-800 → Main St → OH-799 → Redeye Rd → Minksville Rd → Bushy Fork Rd → Access Road → OR → US-250 → OH-800 → Center St → Taylor Ave → OH-799 → Redeye Rd → Minksville Rd → Bushy Fork Rd → Access Road,3,GPS_ONLY,saved,40.26227,-81.137581,saved,saved pad reference,40.26227,-81.137581,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
4b0b99b7-da77-4b27-a2f7-7e8d3a9875d3,ascent--cravat-coal,CRAVAT COAL,Ascent,Ohio,Harrison,I-70 → Exit 216 → OH-9 → Shepherdstown Rd → 5. Continue Onto City Rd → OR → OH-9 → Shepherdstown Rd → 3. Continue Onto City Rd → OR → OH-149 → OH-9 → Shepherdstown Rd → 5. Continue Onto City Rd,3,GPS_ONLY,saved,40.168593,-80.931288,saved,saved pad reference,40.168593,-80.931288,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
3a72c3df-f0a1-4639-a468-019989c78f43,ascent--cricket,CRICKET,Ascent,Ohio,Harrison,US-250 → Foxes Bottom Rd → Springdale Hill Rd → Lamborn Rd → Lease Road,3,GPS_ONLY,saved,40.221655,-80.881193,saved,saved pad reference,40.221655,-80.881193,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
a4281545-b928-4130-90c5-1b18d6050717,ascent--cypress,CYPRESS,Ascent,Ohio,Harrison,Lease Road,3,GPS_ONLY,ODNR wellhead,40.230671,-80.986542,ODNR wellhead,official wellhead reference,40.230671,-80.986542,1786265512886177,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
3e3f48e1-40bf-41f4-99f9-6cab7e69d8eb,ascent--domino,DOMINO,Ascent,Ohio,Harrison,OH-9 → Airport Rd → Pad,3,GPS_ONLY,ODNR pad,40.230738,-81.023713,ODNR pad,official pad reference,40.230738,-81.023713,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
bb351070-6c94-45e5-942f-e155f9e86f7e,ascent--duke,DUKE,Ascent,Ohio,Harrison,US-250 → Foxes Bottom Rd → Springdale Hill Rd → Lamborn Rd,reviewed_handoff_authority_held,DONE,saved,40.214409,-80.891316,saved,saved pad reference,40.214409,-80.891316,1786265812046205,Named roads to saved pin,phone current location,,DUKE exact-record Cologie-corridor reviewed handoff
922acc11-2fd1-44a4-8a94-90f653e2ce58,ascent--dwayne,DWAYNE,Ascent,Ohio,Harrison,Route 22 → Southeast On County Rd → CR-13 → Upper Clearfork Rd → Harrison County Rd → Rose Valley Rd → York Rd → Pad,3,GPS_ONLY,saved,40.263022,-80.893276,saved,verified driver entrance,40.263022,-80.893276,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
83b27fd3-4615-4ea1-ad36-0b05b359f5d2,ascent--echo,ECHO,Ascent,Ohio,Harrison,OH-519 → Hite Rd → Jokey Hollow Rd → Lease Road,reviewed_handoff_authority_held,DONE,saved,40.179321,-81.026812,saved,saved pad reference,40.179321,-81.026812,1786265812046205,Named roads to saved pin,phone current location,,"ECHO exact-record OH-519, Hite Road / TR-274, and Jockey Hollow Road / TR-254 reviewed handoff with unapproved lease/GPS tail"
59411ad1-15c6-4c77-88d8-ddd6dc852782,ascent--edington,EDINGTON,Ascent,Ohio,Harrison,Chaney → Pad,3,GPS_ONLY,saved,40.178626,-81.057008,saved,saved pad reference,40.178626,-81.057008,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
61e21e3c-360b-40b0-8153-209b4fb3d5eb,ascent--ellen,ELLEN,Ascent,Ohio,Harrison,OH-519 → Route 22 → CR-33 → Kennedy Ridge Rd → Pad → OR → Route 22 → Douglas Turn Rd → Kennedy Ridge Rd → Pad → OR → Route 22 → OH-799 → Kennedy Ridge → Pad,2,DONE,saved,40.227073,-81.148656,saved,saved pad reference,40.227073,-81.148656,1787459253071652,Named roads to saved pin,phone current location,,ELLEN named-approach release
8148f6bd-b58f-4a61-81b4-e6018c185fde,ascent--foxtrot,FOXTROT,Ascent,Ohio,Harrison,US-22 → OH-519 → Webb Rd → OH-9 → Webber Rd → Lease Road,3,GPS_ONLY,saved,40.18615,-81.001693,saved,saved pad reference,40.18615,-81.001693,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
b9a8e55c-3583-4019-85fc-54a03d420ace,ascent--hamilton,HAMILTON,Ascent,Ohio,Harrison,OH-800 → OH-799 → Kennedy Ridge Rd → OR → US-250 → US-22 → Douglas Turn Rd → Kennedy Ridge Rd → OR → OH-149 → OH-9 → OH-519 → US-22 → Douglas Turn Rd → Kennedy Right Rd,2,DONE,saved,40.225052,-81.177456,saved,saved pad reference,40.225052,-81.177456,1786258360881449,Named roads to saved pin,phone current location,,HAMILTON named-approach release
9aa065c0-8896-49e2-b02d-d4ca71acefc3,ascent--jeffco,JEFFCO,Ascent,Ohio,Harrison,OH-151 → Rose Valley Rd → Beech Rd → Pad,reviewed_handoff_authority_held,DONE,saved,40.292482,-80.896856,saved,saved pad reference,40.292482,-80.896856,1786265812046205,Named roads to saved pin,phone current location,,"JEFFCO exact-record OH-151, Rose Valley, and Beech Road reviewed handoff with unapproved GPS tail"
3d8f12eb-538a-49b7-b668-08288e3a26a1,ascent--jones,JONES,Ascent,Ohio,Harrison,Co Rd → Route 800 → Jones Rd → Turns Into Kennedy Ridge Rd → OH-799 → Redeye Rd → Minksville Rd → Bushy Fork Rd → Springtown Rd → That Rd → Pad,3,GPS_ONLY,saved,40.261571,-81.17006,saved,saved pad reference,40.261571,-81.17006,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
518659d9-bca2-47b0-b294-3141ba679fc4,ascent--lasso,LASSO,Ascent,Ohio,Harrison,,2,DONE,saved,40.240883,-80.913963,saved,saved pad reference,40.240883,-80.913963,1787459253071652,Named roads to saved pin,phone current location,,LASSO frozen exact-core destination release
b11e4ded-76d0-403f-8a50-d76c413e5db5,ascent--liggett,LIGGETT,Ascent,Ohio,Harrison,Route 22 → OR → Route 22 → OH-9 → Dickerson Church Rd → Pad,3,GPS_ONLY,saved,40.221926,-80.988679,saved,saved pad reference,40.221926,-80.988679,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
c7fffd5d-1e83-47c6-8f51-ee9a7ce490e7,ascent--medinah,MEDINAH,Ascent,Ohio,Harrison,Route 22 → 2nd Rd → Lease Road,3,GPS_ONLY,saved,40.311514,-80.896954,saved,saved pad reference,40.311514,-80.896954,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
655a97d5-ffdf-4b13-bf66-3d22022239b4,ascent--pettay,PETTAY,Ascent,Ohio,Harrison,OH-800 → OH-799 → Kennedy Ridge Rd → Blue Trail → Huff Run Rd → OR → US-250 → US-22 → Douglas Turn Rd → Kennedy Ridge Rd → Blue Trail → Huff Run Rd → OR → OH-149 → OH-9 → OH-519 → US-22 → Douglas Turn Rd → Kennedy Ridge Rd → Blue Trail → Huff Run Rd,2,DONE,saved,40.238511,-81.173547,saved,saved pad reference,40.238511,-81.173547,1787459253071652,Named roads to saved pin,phone current location,,PETTAY named-approach release
75600d0c-17b8-488b-96c9-4b7b8ffc8b1b,ascent--pickens,PICKENS,Ascent,Ohio,Harrison,OH-9 south → Turn left onto OH-519 east → Turn right onto Lease Road,reviewed_handoff_authority_held,DONE,saved,40.182544,-80.977135,saved,verified driver entrance,40.182544,-80.977135,1787615581785257,Named roads to saved pin,phone current location,,PICKENS exact-record OH-519 turn reviewed handoff
cce7cf93-bb03-4766-8c54-711034ec2a4f,ascent--pine-valley,PINE VALLEY,Ascent,Ohio,Harrison,Route 22 → Route 12 → Countyline Rd → Pad,3,GPS_ONLY,saved,40.285899,-80.881753,saved,saved pad reference,40.285899,-80.881753,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
2320c393-cad9-4c1b-94f9-7021c8488bd1,ascent--rose,ROSE,Ascent,Ohio,Harrison,OH-799 → Redeye Rd → Pad,3,GPS_ONLY,saved,40.17011544,-81.08306636,saved,saved pad reference,40.17011544,-81.08306636,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
166c5d6c-3a8d-4481-b8bf-5d74b7605f0d,ascent--sadler,SADLER,Ascent,Ohio,Harrison,US-250 → CR-86 / Jamison Rd → Pad,reviewed_handoff_authority_held,DONE,saved,40.207568,-80.935841,saved,verified driver entrance,40.207568,-80.935841,1786440150388625,Named roads to saved pin,phone current location,,SADLER exact-record US-250 and Jamison Road reviewed entrance handoff
6ef0746f-341a-4d29-9399-a81cfbec11e8,ascent--scout,SCOUT,Ascent,Ohio,Harrison,OH-150 → US-250 → Olive Branch Rd → CR-36,3,GPS_ONLY,saved,40.165091,-80.903485,saved,saved pad reference,40.165091,-80.903485,1787615581785257,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
9b9ddf20-a551-43c6-a709-0552a3aee134,ascent--sheporgi,SHEPORGI,Ascent,Ohio,Harrison,Route 22 → CR-13 → CR-12 → Valley Continue Uip The Hill → Southeast On Unionvale-kenwood Rd → Upper Clearfork Rd → Harrison County Rd → Rdcontinue To Follow Unionvale Rd → Pad,3,GPS_ONLY,saved,40.277767,-80.888526,saved,saved pad reference,40.277767,-80.888526,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
ec0637e2-1673-41c8-9004-cc317a9c9060,ascent--sherwood,SHERWOOD,Ascent,Ohio,Harrison,I-77 → Exit 47 → US-22 / East/cadiz Rd → Industrial Rd → OH-519,3,GPS_ONLY,saved,40.208184,-81.120811,saved,saved pad reference,40.208184,-81.120811,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
09d47bdb-8607-4e4b-b558-63bf5266bdd3,ascent--sparger,SPARGER,Ascent,Ohio,Harrison,Route 22 → Rankin Rd Continue Rankin Rd → Cassville Rd → Pugh Rd → Lease Road,3,GPS_ONLY,saved,40.251961,-81.139182,saved,saved pad reference,40.251961,-81.139182,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
f5a82acf-d7c0-4ce3-ad4e-0de810551450,ascent--sproull,SPROULL,Ascent,Ohio,Harrison,OH-800 → OH-799 → Kennedy Ridge Rd → OR → OH-800 → OH-799 → Kennedy Ridge Rd → Pad → OR → US-250 → US-22 → Douglas Turn Rd → Kennedy Ridge Rd → OR → OH-149 → OH-9 → OH-519 → US-22 → Douglas Turn Rd → Kennedy Ridge Rd,2,DONE,saved,40.22914,-81.151012,saved,saved pad reference,40.22914,-81.151012,1786258360881449,Named roads to saved pin,phone current location,,SPROULL named-approach release
8a41dad0-5602-4a6b-bd04-9bc9cae27941,ascent--tarbert,TARBERT,Ascent,Ohio,Harrison,OH-800 / South/johnson Ave → US-22 → Old Piedmont Rd → Moore Rd → OR → US-22 → Old Piedmont Rd → Moore Rd → OR → I-70 → Exit 202 → US-22 → Old Piedmont Rd → Moore Rd,3,GPS_ONLY,saved,40.203776,-81.17709,saved,saved pad reference,40.203776,-81.17709,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
800c877a-6b4f-4a87-a710-b1e00af63c62,ascent--towe,TOWE,Ascent,Ohio,Harrison,Willis Run Rd → Oak Hill Rd → Pad,reviewed_handoff_authority_held,DONE,saved,40.385998,-81.212569,saved,verified driver entrance,40.385998,-81.212569,1786159709605865,Named roads to saved pin,phone current location,,"TOWE exact-record US-250, Willis Run, and Oak Hill Road reviewed entrance handoff"
15f62c54-ba3f-4c8d-bf17-2f410c9eb092,ascent--triplett,TRIPLETT,Ascent,Ohio,Harrison,US-250 → Deersville Rd → Barber Hill Rd → Lease Road → OR → OH-646 → US-250 → Deersville Rd → Main St → Moravian Trail Rd → Barber Hill Rd,3,GPS_ONLY,saved,40.32084,-81.22495,saved,saved pad reference,40.32084,-81.22495,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
0b675c3f-2c04-4901-955d-8629e7dba05e,ascent--una,UNA,Ascent,Ohio,Harrison,US-250 → WEST GROVE RD → LEASE ROUTE,3,GPS_ONLY,saved,40.228835,-80.933934,saved,saved pad reference,40.228835,-80.933934,1787732756762534,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,UNA frozen West Grove lease endpoint plus trusted GPS fallback
c8637048-5fcd-4565-94f0-8dcfce624dd2,ascent--victor,VICTOR,Ascent,Ohio,Harrison,I-70 → Exit 202 → Shannon Rd → Pad,3,GPS_ONLY,saved,40.016413,-81.189751,saved,saved pad reference,40.016413,-81.189751,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
7b6efac2-1fa8-46d0-be01-d58ed5762164,ascent--victoria,VICTORIA,Ascent,Ohio,Harrison,OH-331 → OH-149 → OH-519 → Lease Road,3,GPS_ONLY,saved,40.9992946,-81.0666759,saved,saved pad reference,40.9992946,-81.0666759,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
2650c579-b317-4cf5-baf4-1456abec1cb8,ascent--amber,AMBER,Ascent,Ohio,Jefferson,OH-7 → Litter Rd → Warren Ridge → CR-16 → CR-15 → Graham Rd → Blues Run Rd,3,GPS_ONLY,saved,40.255469,-80.702589,saved,saved pad reference,40.255469,-80.702589,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
896e6e84-29b1-493c-b77f-f531153351d0,ascent--archie,ARCHIE,Ascent,Ohio,Jefferson,Exit 152 → US-22 → High St → Co Rd → Pad,3,GPS_ONLY,saved,40.335786,-80.817855,saved,saved pad reference,40.335786,-80.817855,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
3850e94a-826f-4b6b-a54f-d21d482fca46,ascent--athena,ATHENA,Ascent,Ohio,Jefferson,OH-151 → Pad,reviewed_handoff_authority_held,DONE,saved,40.278613,-80.765988,saved,saved pad reference,40.278613,-80.765988,1787459253071652,Named roads to saved pin,phone current location,,ATHENA exact-record OH-151 reviewed local approach; final saved-GPS handoff unapproved
86f059bc-72e2-468c-a93c-f468069d0295,ascent--atlas,ATLAS,Ascent,Ohio,Jefferson,OH-7 → Rayland / Dillonvale Exit → Route 15 → Lease Road,3,GPS_ONLY,saved,40.25091,-80.751329,saved,saved pad reference,40.25091,-80.751329,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
b6dae008-74d4-4976-9c72-fba7ae349c50,ascent--besece,BESECE,Ascent,Ohio,Jefferson,US-250 → OH-150 → Lease Road,3,GPS_ONLY,saved,40.189775,-80.842997,saved,saved pad reference,40.189775,-80.842997,1787615581785257,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
859bb8c8-e902-4085-b089-d0375c28ae6c,ascent--borum,BORUM,Ascent,Ohio,Jefferson,US-22 → OH-151 → Lease Road,3,GPS_ONLY,saved,40.290672,-80.85661,saved,saved pad reference,40.290672,-80.85661,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
45b2cfd7-1936-406d-bf6c-de0b8acc8e88,ascent--cecelia,CECELIA,Ascent,Ohio,Jefferson,US-22 → OH-151 → A Left Onto County Rd → CR-25 → Pad,3,GPS_ONLY,saved,40.282447,-80.756322,saved,saved pad reference,40.282447,-80.756322,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
2fd33dcc-6dbe-4496-a730-295914cef940,ascent--cena,CENA,Ascent,Ohio,Jefferson,Route 70 → I-77 → US-22 → OH-26 → Route 212 → Pad,3,GPS_ONLY,saved,40.346562,-80.770844,saved,saved pad reference,40.346562,-80.770844,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
3e31e56b-6c85-4f0c-9a38-0554b42581a5,ascent--cermak,CERMAK,Ascent,Ohio,Jefferson,OH-9 → I-70 → I-470 → Exit 6 → OH-7 → 2nd St → CR-80 → Liberty Ave → OH-150 → OH-152 → CR-11 → Piney Fork Rd → OR → US-22 → OH-151 / Mill St → OH-152 / South/main St → CR-11 → Piney Fork Rd,3,GPS_ONLY,saved,40.244707,-80.807728,saved,saved pad reference,40.244707,-80.807728,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
757f6f6d-b427-4037-829e-9f31847421c8,ascent--cesario,CESARIO,Ascent,Ohio,Jefferson,OH-1 → US-22E → CR-13 / County Rd → CR-12 → Township Hwy → TR-141 → Smithfield-adena Rd → 1st Cross St → TR-120 → Route 120 → Lease Road,3,GPS_ONLY,saved,40.198778,-80.784513,saved,saved pad reference,40.198778,-80.784513,1786258360881449,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
0ce3a5b6-b2e0-4daa-b8de-66216c1818fc,ascent--club,CLUB,Ascent,Ohio,Jefferson,US-22 → OR → US-22 → CR-13 → Left/east Onto County Rd → CR-12 / Unionvale Road/harrison County Rd → Right/south Onto Township Hwy → TR-141 → Right/south Onto County Rd → CR-10 → Left/east Onto Township Rd → End Of Rd → Pad,3,GPS_ONLY,saved,40.220486,-80.852604,saved,saved pad reference,40.220486,-80.852604,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
6775a5be-1184-441c-a50c-4c51efd86eb1,ascent--colaianni,COLAIANNI,Ascent,Ohio,Jefferson,US-250 → OH-150 → Pleasant Grove Rd → Access Road → OR → OH-152 → OR → OH-150 → Smithfield St → Main St → Concord St → Union St → Market St → Pleasant Grove Rd → Access Road → OR → R 7 Take Hanover St → Zane Hwy → Carlisle St → OH-647 → Union St → Market St → OH-150 → Pleasant Grove Rd → Access Road,3,GPS_ONLY,saved,40.167723,-80.824732,saved,saved pad reference,40.167723,-80.824732,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
4f23bc46-4d15-4582-838f-e2ec74f7fe0c,ascent--collins,COLLINS,Ascent,Ohio,Jefferson,US-22 → CR-26,3,GPS_ONLY,saved,40.349789,-80.809605,saved,saved pad reference,40.349789,-80.809605,1786265812046205,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
e70c6c4f-8f0e-480f-8a77-448fcf6d6d9c,ascent--creamer,CREAMER,Ascent,Ohio,Jefferson,OH-150 → CR-15 → CR-14 → Lease Road,3,GPS_ONLY,saved,40.205254,-80.727134,saved,saved pad reference,40.205254,-80.727134,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
69c4cf2d-f404-48c5-b4a9-08099de4664b,ascent--cross-creek,CROSS CREEK,Ascent,Ohio,Jefferson,OH-7 → Fork → OH-152 → E Studenville St → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → Cross Creek → OR → OH-9 → OH-152 → Steubenville Rd → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → Cross Creek → OR → OH-152 → 2. Continue To Steubenville Rd → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → Cross Creek,3,GPS_ONLY,saved,40.310116,-80.711596,saved,saved pad reference,40.310116,-80.711596,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
055798cd-468d-4681-842c-7a53d72f95a8,ascent--crowell,CROWELL,Ascent,Ohio,Jefferson,US-22 → TR-65 → Immediate Left To County Rd → Route 22A → Pad,3,GPS_ONLY,saved,40.33203,-80.83421,saved,saved pad reference,40.33203,-80.83421,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
2a3415ba-72b0-4125-93c2-06340504bc5e,ascent--dalrymple,DALRYMPLE,Ascent,Ohio,Jefferson,OH-1 → Southeast On Unionvale-kenwood Rd → Upper Clearfork Rd → Harrison County Rd → Township Hwy → Smithfield-adena Rd,3,GPS_ONLY,saved,40.253123,-80.860539,saved,saved pad reference,40.253123,-80.860539,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
95682186-7210-47b5-bd14-2f82ce775515,ascent--darrow,DARROW,Ascent,Ohio,Jefferson,US-22 → US-250 → OH-150 → Around For County Rd → Pad,3,GPS_ONLY,saved,40.184639,-80.823008,saved,saved pad reference,40.184639,-80.823008,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
18befd60-a104-4845-9e35-34a73cb9b109,ascent--dawson,DAWSON,Ascent,Ohio,Jefferson,Hopedale Smithfield Rd → Route 138 → Lease Road,3,GPS_ONLY,saved,40.280689,-80.808585,saved,saved pad reference,40.280689,-80.808585,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
18257dbf-d681-46dd-be38-a8e4a6aab56f,ascent--dickson,DICKSON,Ascent,Ohio,Jefferson,OH-1 → OH-152 → Steubenville St → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → TR-187,3,GPS_ONLY,saved,40.307082,-80.694744,saved,saved pad reference,40.307082,-80.694744,1787459253071652,GPS destination only,phone current location,No reviewed named-road sequence; use the trusted GPS destination only.,trusted GPS fallback
