"record_id","canonical_id","legacy_id","name","company","state","county","record_revision","structured_road_sequence","trusted_destination_source","trusted_destination_role","destination_latitude","destination_longitude","classification_bucket","last_usable_approved_highway_anchor","anchor_evidence_basis","primary_direction_source","primary_cleaned_road_order","older_sequence_conflict","overlay_status","overlay_reason","overlay_last_highway","ordered_exact_evidence","ordered_exact_section_count","teal_section_count","pr212_read_only_disposition","pr212_read_only_reason","fail_closed_reason","next_gate"
"3e3f48e1-40bf-41f4-99f9-6cab7e69d8eb","3e3f48e1-40bf-41f4-99f9-6cab7e69d8eb","ascent--domino","DOMINO","Ascent","Ohio","Harrison","1786265812046205","OH-9 → Airport Rd → Pad","official_pad_reference","official pad reference","40.230738","-81.023713","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-9","directions_clear 'Route 9' normalized as OH-9 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 9 E from New Athens → Airport Rd → End of pavement → Bella pad landmark → Domino pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"922acc11-2fd1-44a4-8a94-90f653e2ce58","922acc11-2fd1-44a4-8a94-90f653e2ce58","ascent--dwayne","DWAYNE","Ascent","Ohio","Harrison","1786258360881449","Route 22 → Southeast On County Rd → CR-13 → Upper Clearfork Rd → Harrison County Rd → Rose Valley Rd → York Rd → Pad","verified_driver_entrance","verified driver entrance","40.263022","-80.893276","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear 'Route 22' normalized as US-22 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 → CR-13 → CR-12 → CR-14 / Rose Valley Rd (about 1 mile) → York Rd (about 0.5 mile) → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"59411ad1-15c6-4c77-88d8-ddd6dc852782","59411ad1-15c6-4c77-88d8-ddd6dc852782","ascent--edington","EDINGTON","Ascent","Ohio","Harrison","1786258360881449","Chaney → Pad","saved_pad_gps","saved pad reference","40.178626","-81.057008","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-149","uncorroborated generic or conflicting alias 'Route 149' normalized provisionally as OH-149","directions_clear","Route 149 → Chaney Rd → Jockey Hallow Rd → Echo pad landmark → Stop sign → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: uncorroborated generic or conflicting alias 'Route 149' normalized provisionally as OH-149. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"8148f6bd-b58f-4a61-81b4-e6018c185fde","8148f6bd-b58f-4a61-81b4-e6018c185fde","ascent--foxtrot","FOXTROT","Ascent","Ohio","Harrison","1786265812046205","US-22 → OH-519 → Webb Rd → OH-9 → Webber Rd → Lease Road","saved_pad_gps","saved pad reference","40.18615","-81.001693","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-519","directions_clear last anchor OH-519 conflicts with historical-overlay last anchor OH-9","directions_clear","US-22 E → Route 519 E → Webb Rd → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-9","yes","10","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor OH-519 conflicts with historical-overlay last anchor OH-9. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"3d8f12eb-538a-49b7-b668-08288e3a26a1","3d8f12eb-538a-49b7-b668-08288e3a26a1","ascent--jones","JONES","Ascent","Ohio","Harrison","1786258360881449","Co Rd → Route 800 → Jones Rd → Turns Into Kennedy Ridge Rd → OH-799 → Redeye Rd → Minksville Rd → Bushy Fork Rd → Springtown Rd → That Rd → Pad","saved_pad_gps","saved pad reference","40.261571","-81.17006","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-799","directions_clear 'Route 799' normalized as OH-799 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 800 → Route 799 (6 miles) → Redeye Rd (0.3 mile) → Jones Rd (0.8 mile) → Entrance","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-799","yes","1","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"b11e4ded-76d0-403f-8a50-d76c413e5db5","b11e4ded-76d0-403f-8a50-d76c413e5db5","ascent--liggett","LIGGETT","Ascent","Ohio","Harrison","1786265812046205","Route 22 → OR → Route 22 → OH-9 → Dickerson Church Rd → Pad","saved_pad_gps","saved pad reference","40.221926","-80.988679","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","Route 22 → Cadiz Route 9 exit → Route 9 S → US-250 (3.6 miles) → Dickerson Church Rd → Stone-plant road → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"c7fffd5d-1e83-47c6-8f51-ee9a7ce490e7","c7fffd5d-1e83-47c6-8f51-ee9a7ce490e7","ascent--medinah","MEDINAH","Ascent","Ohio","Harrison","1787459253071652","Route 22 → 2nd Rd → Lease Road","saved_pad_gps","saved pad reference","40.311514","-80.896954","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-151","uncorroborated generic or conflicting alias 'Route 151' normalized provisionally as OH-151","directions_clear","Route 22 E → Hopedale exit → Route 151 → CR-14 → Lease Road","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: uncorroborated generic or conflicting alias 'Route 151' normalized provisionally as OH-151. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"cce7cf93-bb03-4766-8c54-711034ec2a4f","cce7cf93-bb03-4766-8c54-711034ec2a4f","ascent--pine-valley","PINE VALLEY","Ascent","Ohio","Harrison","1786258360881449","Route 22 → Route 12 → Countyline Rd → Pad","saved_pad_gps","saved pad reference","40.285899","-80.881753","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-151","directions_clear primary order names State Route 151; normalized last usable approved anchor is OH-151","directions_clear","Route 22 → Hopedale → State Route 151 → CR-14 → CR-12 (1 mile) → Sheporgi landmark → Countyline Rd (1 mile) → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"2320c393-cad9-4c1b-94f9-7021c8488bd1","2320c393-cad9-4c1b-94f9-7021c8488bd1","ascent--rose","ROSE","Ascent","Ohio","Harrison","1787459253071652","OH-799 → Redeye Rd → Pad","saved_pad_gps","saved pad reference","40.17011544","-81.08306636","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-799","directions_clear 'Route 799' normalized as OH-799 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 800 → Route 799 (6 miles) → Redeye Rd → Switchback → Minksville Rd landmark → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"6ef0746f-341a-4d29-9399-a81cfbec11e8","6ef0746f-341a-4d29-9399-a81cfbec11e8","ascent--scout","SCOUT","Ascent","Ohio","Harrison","1788117937351112","OH-150 → US-250 → Olive Branch Rd → CR-36","saved_pad_gps","saved pad reference","40.165091","-80.903485","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","OH-150 W (3.5 miles) → US-250 W (2.2 miles) → Olive Branch Rd (0.1 mile) → CR-36 (1.3 miles) → Entrance","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_TRANSITION","STALE PR #212 EVIDENCE: revision 1787615581785257 does not bind current revision 1788117937351112; primary-source fields and disposition are historical context only. Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Re-derive the primary order and exact occurrences against current revision 1788117937351112, then complete satellite and two-direction highway QA before any exact-record contract."
"9b9ddf20-a551-43c6-a709-0552a3aee134","9b9ddf20-a551-43c6-a709-0552a3aee134","ascent--sheporgi","SHEPORGI","Ascent","Ohio","Harrison","1786258360881449","Route 22 → CR-13 → CR-12 → Valley Continue Uip The Hill → Southeast On Unionvale-kenwood Rd → Upper Clearfork Rd → Harrison County Rd → Rdcontinue To Follow Unionvale Rd → Pad","saved_pad_gps","saved pad reference","40.277767","-80.888526","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear 'Route 22' normalized as US-22 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 W → CR-13 → CR-12 → Rose Valley landmark → Uphill → Pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"ec0637e2-1673-41c8-9004-cc317a9c9060","ec0637e2-1673-41c8-9004-cc317a9c9060","ascent--sherwood","SHERWOOD","Ascent","Ohio","Harrison","1786265812046205","I-77 → Exit 47 → US-22 / East/cadiz Rd → Industrial Rd → OH-519","saved_pad_gps","saved pad reference","40.208184","-81.120811","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-22","directions_clear last anchor US-22 conflicts with historical-overlay last anchor OH-519","directions_clear","Route 519 → Route 22 W → Nottingham / white-church landmark → Sherwood","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-519","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: directions_clear last anchor US-22 conflicts with historical-overlay last anchor OH-519. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"09d47bdb-8607-4e4b-b558-63bf5266bdd3","09d47bdb-8607-4e4b-b558-63bf5266bdd3","ascent--sparger","SPARGER","Ascent","Ohio","Harrison","1786258360881449","Route 22 → Rankin Rd Continue Rankin Rd → Cassville Rd → Pugh Rd → Lease Road","saved_pad_gps","saved pad reference","40.251961","-81.139182","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear 'Route 22' normalized as US-22 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 519 W → Route 22 → CR-31 / Rankin Rd → Old Piedmont Rd → Cassville Rd → Pugh Rd → Lease Road","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"8a41dad0-5602-4a6b-bd04-9bc9cae27941","8a41dad0-5602-4a6b-bd04-9bc9cae27941","ascent--tarbert","TARBERT","Ascent","Ohio","Harrison","1786258360881449","OH-800 / South/johnson Ave → US-22 → Old Piedmont Rd → Moore Rd → OR → US-22 → Old Piedmont Rd → Moore Rd → OR → I-70 → Exit 202 → US-22 → Old Piedmont Rd → Moore Rd","saved_pad_gps","saved pad reference","40.203776","-81.17709","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear primary order names US-22; normalized last usable approved anchor is US-22","directions_clear","OH-800 S / Johnson Ave (19.9 miles) → US-22 E (2.8 miles) → Old Piedmont Rd / CR-16 (1.2 miles) → Moore Rd / TR-336 → Entrance","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"15f62c54-ba3f-4c8d-bf17-2f410c9eb092","15f62c54-ba3f-4c8d-bf17-2f410c9eb092","ascent--triplett","TRIPLETT","Ascent","Ohio","Harrison","1786258360881449","US-250 → Deersville Rd → Barber Hill Rd → Lease Road → OR → OH-646 → US-250 → Deersville Rd → Main St → Moravian Trail Rd → Barber Hill Rd","saved_pad_gps","saved pad reference","40.32084","-81.22495","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","US-250 E (15.2 miles) → Deersville Rd → Barber Hill Rd (0.3 mile) → Lease Road","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"0b675c3f-2c04-4901-955d-8629e7dba05e","0b675c3f-2c04-4901-955d-8629e7dba05e","ascent--una","UNA","Ascent","Ohio","Harrison","1787732756762534","US-250 → WEST GROVE RD → LEASE ROUTE","saved_pad_gps","saved pad reference","40.228835","-80.933934","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear primary order names US-250; normalized last usable approved anchor is US-250","directions_clear","US-250 W (3.2 miles from Harrisville) → Georgetown → West Grove Rd → 1 mile → UNA lease","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_GEOMETRY","Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"c8637048-5fcd-4565-94f0-8dcfce624dd2","c8637048-5fcd-4565-94f0-8dcfce624dd2","ascent--victor","VICTOR","Ascent","Ohio","Harrison","1786258360881449","I-70 → Exit 202 → Shannon Rd → Pad","saved_pad_gps","saved pad reference","40.016413","-81.189751","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-800","uncorroborated generic or conflicting alias 'Route 800' normalized provisionally as OH-800; directions_clear last anchor OH-800 conflicts with historical-overlay last anchor I-70","directions_clear","I-70 W → Exit 202 → Route 800 S (4.2 miles) → Shannon Rd → Victor pad","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","I-70","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: uncorroborated generic or conflicting alias 'Route 800' normalized provisionally as OH-800; directions_clear last anchor OH-800 conflicts with historical-overlay last anchor I-70. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"7b6efac2-1fa8-46d0-be01-d58ed5762164","7b6efac2-1fa8-46d0-be01-d58ed5762164","ascent--victoria","VICTORIA","Ascent","Ohio","Harrison","1787459253071652","OH-331 → OH-149 → OH-519 → Lease Road","saved_pad_gps","saved pad reference","40.9992946","-81.0666759","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-519","directions_clear supplies a generic Route 70 start that remains provisional; the independently named last usable approved numbered-highway anchor is OH-519","directions_clear","Route 70 → Route 331 → Route 149 → New Athens → Route 519 W → 3-mile marker → Alpha pad landmark → Victoria lease","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: the generic Route 70 start remains provisional and no reviewed exact-record Google Navigate contract exists on main; runtime remains GPS-only.","Resolve the generic Route 70 start without assuming I-70, select 1-3 exact controls from the independently named last anchor through the written local roads, confirm the final approach by satellite, and prove both practical highway directions before any exact-record contract."
"2650c579-b317-4cf5-baf4-1456abec1cb8","2650c579-b317-4cf5-baf4-1456abec1cb8","ascent--amber","AMBER","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → Litter Rd → Warren Ridge → CR-16 → CR-15 → Graham Rd → Blues Run Rd","saved_pad_gps","saved pad reference","40.255469","-80.702589","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7","directions_clear","Route 7 South → OH-150 West → Litter Rd → Warren Ridge / Smithfield-Rayland Rd → CR-16 → CR-15 → Warren Ridge Rd / CR-17 → Graham Rd / CR-18 → Blues Run Rd / Township 156 (1.1 miles) → Pad","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-7","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor OH-150 conflicts with historical-overlay last anchor OH-7. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"896e6e84-29b1-493c-b77f-f531153351d0","896e6e84-29b1-493c-b77f-f531153351d0","ascent--archie","ARCHIE","Ascent","Ohio","Jefferson","1787459253071652","Exit 152 → US-22 → High St → Co Rd → Pad","saved_pad_gps","saved pad reference","40.335786","-80.817855","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","Route 22 East → Bloomingdale / Route 152 exit → High St / CR-23 → CR-23 and CR-26 intersection → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","2","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"86f059bc-72e2-468c-a93c-f468069d0295","86f059bc-72e2-468c-a93c-f468069d0295","ascent--atlas","ATLAS","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → Rayland / Dillonvale Exit → Route 15 → Lease Road","saved_pad_gps","saved pad reference","40.25091","-80.751329","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-7","directions_clear 'Route 7' normalized as OH-7 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 7 → Rayland / Dillonvale exit → Dairy Queen landmark → Route 15 (6.2 miles) → Lease Road","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"b6dae008-74d4-4976-9c72-fba7ae349c50","b6dae008-74d4-4976-9c72-fba7ae349c50","ascent--besece","BESECE","Ascent","Ohio","Jefferson","1788117937351112","US-250 → OH-150 → Lease Road","saved_pad_gps","saved pad reference","40.189775","-80.842997","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear primary order names OH-150; normalized last usable approved anchor is OH-150","directions_clear","US-250 E → OH-150 N (1.0 mile) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","1","1","HELD_TRANSITION","STALE PR #212 EVIDENCE: revision 1787615581785257 does not bind current revision 1788117937351112; primary-source fields and disposition are historical context only. Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Re-derive the primary order and exact occurrences against current revision 1788117937351112, then complete satellite and two-direction highway QA before any exact-record contract."
"859bb8c8-e902-4085-b089-d0375c28ae6c","859bb8c8-e902-4085-b089-d0375c28ae6c","ascent--borum","BORUM","Ascent","Ohio","Jefferson","1787459253071652","US-22 → OH-151 → Lease Road","saved_pad_gps","saved pad reference","40.290672","-80.85661","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-151","directions_clear 'Route 151' normalized as OH-151 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 E → Route 151 / Hopedale exit → Route 151 E → Wayne Township Rd 192 → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-151","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"45b2cfd7-1936-406d-bf6c-de0b8acc8e88","45b2cfd7-1936-406d-bf6c-de0b8acc8e88","ascent--cecelia","CECELIA","Ascent","Ohio","Jefferson","1787459253071652","US-22 → OH-151 → A Left Onto County Rd → CR-25 → Pad","saved_pad_gps","saved pad reference","40.282447","-80.756322","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-151","directions_clear 'Route 151' normalized as OH-151 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 → Hopedale exit → Route 151 E → Route 151 E at Smithfield (1.2 miles) → CR-25 (approximately 300 ft) → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-151","yes","1","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"2fd33dcc-6dbe-4496-a730-295914cef940","2fd33dcc-6dbe-4496-a730-295914cef940","ascent--cena","CENA","Ascent","Ohio","Jefferson","1787459253071652","Route 70 → I-77 → US-22 → OH-26 → Route 212 → Pad","saved_pad_gps","saved pad reference","40.346562","-80.770844","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-22","directions_clear last anchor US-22 conflicts with historical-overlay last anchor OH-26","directions_clear","Route 70 E → Route 77 N → Route 22 E → Bloomingdale exit → Flashing light → Route 26 (about 1 mile) → Route 212 (about 1 mile) → Pad","true","PIN_ONLY","candidate_start_exceeds_25_air_miles_from_destination","OH-26","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor US-22 conflicts with historical-overlay last anchor OH-26. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"3e31e56b-6c85-4f0c-9a38-0554b42581a5","3e31e56b-6c85-4f0c-9a38-0554b42581a5","ascent--cermak","CERMAK","Ascent","Ohio","Jefferson","1787459253071652","OH-9 → I-70 → I-470 → Exit 6 → OH-7 → 2nd St → CR-80 → Liberty Ave → OH-150 → OH-152 → CR-11 → Piney Fork Rd → OR → US-22 → OH-151 / Mill St → OH-152 / South/main St → CR-11 → Piney Fork Rd","saved_pad_gps","saved pad reference","40.244707","-80.807728","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-152","directions_clear primary order names OH-152; normalized last usable approved anchor is OH-152","directions_clear","OH-9 S (0.1 mile) → I-70 E ramp (0.1 mile) → I-70 E (2.6 miles) → I-470 E (6.3 miles) → Exit 6 → OH-7 N (4.2 miles) → 2nd St (0.3 mile) → OH-7 N (6.7 miles) → OH-150 exit (0.1 mile) → CR-80 (318 ft) → Liberty Ave (0.2 mile) → OH-150 W (6.1 miles) → OH-152 N (4.3 miles) → CR-11 / Piney Fork Rd (0.8 mile) → Entrance","true","ROUTED_DISPLAY","graph_evidence_receipt_missing_route_retained","OH-152","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"757f6f6d-b427-4037-829e-9f31847421c8","757f6f6d-b427-4037-829e-9f31847421c8","ascent--cesario","CESARIO","Ascent","Ohio","Jefferson","1786258360881449","OH-1 → US-22E → CR-13 / County Rd → CR-12 → Township Hwy → TR-141 → Smithfield-adena Rd → 1st Cross St → TR-120 → Route 120 → Lease Road","saved_pad_gps","saved pad reference","40.198778","-80.784513","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear primary order names US-22; normalized last usable approved anchor is US-22","directions_clear","US-22 E → CR-13 → CR-12 (3.6 miles) → Township Hwy 141 / TR-141 (0.7 mile) → Smithfield-Adena Rd / CR-10 (0.8 mile) → TR-120 → approximately 1.3 miles → saved Route 120 turn → approximately 4 miles → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
