pad_id,legacy_id,pad_name,county,township,record_revision,latitude,longitude,coordinate_role,direction_source,source_sha256,cleaned_road_order,older_sequence_conflict,road_occurrence_count,resolved_identity_count,held_identity_count,resolved_transition_count,held_transition_count,resolved_geometry_count,held_geometry_count,current_navigation_state,existing_reviewed_google_url,google_qa_status,final_disposition,exact_disposition_reason,prepared_repository_work
58c94af4-32b1-4f80-a278-a5f73688fa23,ascent--caston,CASTON,Guernsey,LONDONDERRY,1786258360881449,40.130458,'-81.328059,saved pad reference,directions_clear,75b1327b8971ed74a40801a3bcf5fe0e32f6bc773e9eb7c4fbbd5a78508eedeb,US-22 E (15.4 miles from Cambridge) → McCoy Rd / CR-82 (2.3 miles) → Jasper Rd / CR-93 (1.3 miles) → Caston Rd → Pad,true,5,4,0,2,1,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.130458%2C-81.328059&waypoints=40.123106982%2C-81.353948693%7C40.113698669772%2C-81.314757942078%7C40.127876178092%2C-81.316090497685,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
b22c557a-950a-4ed7-a65a-f4730b9bc727,ascent--circle-oaks,CIRCLE-OAKS,Guernsey,Washington,1787459253071652,40.176413,'-81.34877,verified driver entrance,directions_clear,9fa5a0d4aa562efe63138268ed46a8badd61a3fb2570df65e4619bd215d23814,OH-342 E (5.3 miles) → OH-258 (3.6 miles) → Martha Rd (0.2 mile) → Titus Rd (3.5 miles) → Pad,true,5,1,3,0,3,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.176413%2C-81.34877&waypoints=40.211888715%2C-81.390778629%7C40.204197138%2C-81.382414119,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
57e1d8d2-0d6c-481f-881d-1839a72a037b,ascent--coad,COAD,Guernsey,OXFORD,1786258360881449,40.033571,'-81.258135,saved pad reference,directions_clear,1218b6a916de54edd7540ba373125b5280f735e8e55a84dad3d152a7433eef76,I-70 → Exit 193 → OH-513 S (2.2 miles) → Oxford Rd (3.0 miles) → Lease Road,true,5,2,1,0,2,1,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
852a50cf-855e-4ebc-96db-19edd085b083,ascent--cooper,COOPER,Guernsey,Washington,1787459253071652,40.164905,'-81.405149,saved pad reference,directions_clear,6b93f6200f4cd5f71acb0f83a989e15bfffcefd2fda14d29f7ab685b54121f36,SR-258 → Martha Rd → Titus Rd → Sligo Rd → Turkey Run Rd → Tanglwood Ln → Lease Road,true,7,6,0,0,5,0,6,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
8a7b9669-169d-45a5-bf55-b9be5cbd51e2,ascent--donna,DONNA,Guernsey,LONDONDERRY,1787459253071652,40.123656,'-81.252093,saved pad reference,directions_clear,8777525a9830eb559a55ef38ab98e4bcfab3a4a36fca7700d644805536261459,OH-800 S (2.8 miles) → US-22 (2.8 miles) → Skull Fork Rd (3.5 miles) → Bond Ln (0.4 mile),true,4,4,0,0,3,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
58fd9d03-e992-457e-95d3-6773c8f86b9c,ascent--eggleston,EGGLESTON,Guernsey,WILLS,1786258360881449,40.035153,'-81.413456,saved pad reference,directions_clear,718182b3770e2315657f3bf4b46861daae8fa1fc782df7f5cb3c75a8f5f6b1c2,I-70 → Exit 186 → OH-285 N (0.4 mile) → Buckeye Hiking Trail / US-40 (0.6 mile) → County Home Rd (0.1 mile) → Easton Rd (0.9 mile) → Entrance,true,7,3,2,0,4,1,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
bd2e0e20-8aa8-4e05-a4c0-0af312234853,ascent--gil,GIL,Guernsey,LONDONDERRY,1786258360881449,40.09387,'-81.29646,saved pad reference,directions_clear,f95f3c90b7018ba044ec3fb33fe930b952c41feb69907d1eb09018eeede7cbdd,US-22 W (23 ft) → McCoy Rd (4.5 miles) → Merry Rd (0.7 mile) → Penrose Rd (0.9 mile) → Logan Rd (0.5 mile) → Gil lease,true,6,5,0,0,4,0,5,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.09387%2C-81.29646&waypoints=40.123106982%2C-81.353948693%7C40.095922776519%2C-81.28417385453%7C40.099552104984%2C-81.297815548031,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
71c9c874-5514-46a4-8d91-b105c6734799,ascent--gilcher,GILCHER,Guernsey,LONDONDERRY,1786258360881449,40.100079,'-81.295657,saved pad reference,directions_clear,e5aac80c1d9cf986bc544534e98162f2bf8d67a565634d28de344b5241dd01e3,US-22 E (15.4 miles from Cambridge) → McCoy Rd / CR-82 (4.5 miles) → Merry Rd / TR-967 (0.72 mile) → Penrose Rd / TR-694 (0.36 mile) → Pad,true,5,3,1,1,2,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.100079%2C-81.295657&waypoints=40.123106982%2C-81.353948693%7C40.105015636324%2C-81.279619885553%7C40.095922776519%2C-81.28417385453,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
efb704af-2dc0-4298-81c3-bad2ac13787b,ascent--gingerich,GINGERICH,Guernsey,LONDONDERRY,1786265812046205,40.091693,'-81.326033,saved pad reference,directions_clear,8b5b5c44a2c5b4b8bdc0c6b4f8ce6d666107440ab9de30414f3c4fe24f9cdfb0,Saved State Route 22 → Route 513 S (about 1.5 miles) → Pad,true,3,1,1,0,1,0,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
4d010be1-39a8-4e4e-8bc8-d2b3337964e8,ascent--henry,HENRY,Guernsey,LONDONDERRY,1786265812046205,40.129593,'-81.289909,saved pad reference,directions_clear,101a0ebf60ad4c69638a0c1b46548f12bfb6937d198ee6ffe28fdbc3143a2b0e,State Route 800 S (2.8 miles) → US-22 (7.9 miles southwest) → McCoy Rd (3.1 miles east) → Tyson Mill Rd (1.6 miles north) → Access Road,true,5,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
351b72fb-eb48-4355-b6fc-d8e9a867f79c,ascent--hoop,HOOP,Guernsey,LONDONDERRY,1787459253071652,40.166384,'-81.325728,saved pad reference,directions_clear,77a1098e5e4a9bee1899994d346305cf8f61bd859841663d8c7d7bfdb53920a6,I-77 → Route 22 E (16.2 miles) → Titus Rd (1.6 miles) → Hoop Ln → Lease Road,true,5,1,3,0,3,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.166384%2C-81.325728&waypoints=40.053083897672%2C-81.551936547892%7C40.1495834623593%2C-81.3150932898081%7C40.1536867643988%2C-81.3127475000983,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
8698112a-c3b4-453e-94d0-bcf4b2476cfb,ascent--j-barr-j,J BARR J,Guernsey,OXFORD,1786258360881449,40.03226,'-81.263847,saved pad reference,directions_clear,7a6e5c381617cdad8c00153224e21b90880436b273b91855ca9799174f707269,I-70 → Exit 193 → OH-513 S (2.2 miles) → Oxford Rd (3.0 miles) → Lease Road,true,5,2,1,0,2,1,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
f80dea77-db11-45f8-b30c-6c6abb85e469,ascent--jackalope,JACKALOPE,Guernsey,WASHINGTON,1786265812046205,40.164159,'-81.356092,saved pad reference,directions_clear,39300dd895636bc55e4c5f2d02551f5cd17f9feda18086fbccaa7f427315d636,Route 800 at Freeport → Route 342 W (5.1 miles) → Route 258 W (3.5 miles) → Martha Rd → Titus Rd → Lodge Rd → Cox → Lodge Rd → Pad (approximately 0.75 mile),true,9,2,5,0,6,0,7,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.164159%2C-81.356092&waypoints=40.211888715%2C-81.390778629%7C40.204197138%2C-81.382414119%7C40.174296992%2C-81.360075011,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
fcbf5085-4ba2-496d-9c20-516e8b52f9bd,ascent--jennings,JENNINGS,Guernsey,WILLS,1787615581785257,40.010991,'-81.457719,saved pad reference,directions_clear,777ef797e485ebd7995d6f3d26b206e451bde3b6a4ba6f01e460fc11bf50946e,I-70 → Exit 186 → OH-285 S (1.8 miles) → Pad,true,4,1,1,0,1,1,1,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.010991%2C-81.457719&waypoints=40.011053%2C-81.457868,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
894fffa5-bd8f-4de6-acea-6296382d9c14,ascent--kroby,KROBY,Guernsey,MADISON,1786258360881449,40.122349,'-81.360599,saved pad reference,directions_clear,931b021326b11326b6237b8027fbfa0caabb1a7fb076ef3ad4de96421c9ee705,OH SR-22 → Lodge Rd in Antrim → about 300 yd north → Pad,true,4,0,2,0,1,0,2,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
ccf7415a-331b-440a-829d-28282a33cde1,ascent--lake,LAKE,Guernsey,LONDONDERRY,1786258360881449,40.14776,'-81.295527,saved pad reference,directions_clear,826b5fd20275a5a4d44a6e1eaf3f2f45f678de6bdf9e312e1d48ac5cb3a2c875,US-22 E (15.1 miles from Cambridge) → McCoy Rd (3.1 miles) → Tyson Mill Rd (1.9 miles) → Pennyroyal Rd (1.0 mile) → Pad,true,5,4,0,2,1,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.14776%2C-81.295527&waypoints=40.123106982%2C-81.353948693%7C40.11184081055%2C-81.300972387724%7C40.134573026404%2C-81.287284993921,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
883420b3-07b9-4682-912e-42ba278d1132,ascent--lavada,LAVADA,Guernsey,RICHLAND,1786265812046205,39.97411,'-81.412098,saved pad reference,directions_clear,8b35d9d4df63008359f189ffb930f39e54628c7612c5c3163de50ceb5ac5cd52,I-70 → Exit 186 → SR-285 S (3.4 miles) → SR-265 E (2.4 miles) → Salem Rd (0.6 mile) → Lease Road,true,6,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
143f5268-33e4-4598-8101-40220b5cfdc4,ascent--lawson,LAWSON,Guernsey,LONDONDERRY,1786258360881449,40.124991,'-81.295913,saved pad reference,directions_clear,bf598915c13e5f761df68a52ec360bde0e399dd75577ecb647da84bf23b64fb8,US-22 E (15.1 miles from Cambridge) → McCoy Rd (3.1 miles) → Tyson Mill Rd (1.1 miles) → Millers Fork Rd (300 feet) → Pad,true,5,4,0,2,1,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.124991%2C-81.295913&waypoints=40.123106982%2C-81.353948693%7C40.111789555%2C-81.300978103%7C40.124973191%2C-81.294865644,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
65083627-e1a1-4688-8ed0-d279011963e2,ascent--leila,LEILA,Guernsey,Lnd,1787459253071652,40.168102,'-81.2548,saved pad reference,directions_clear,0b122d904af633b980b3fc94cd349ca40e4d80046bb5f777b8d1e9208f128e5d,State Route 22 West → Route 800 north/south landmark → Pad,true,3,1,1,0,1,0,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
6a46001d-bc61-4cd2-8c30-40e5366aaa69,ascent--lincoln,LINCOLN,Guernsey,MADISON,1786258360881449,40.091674,'-81.360771,saved pad reference,directions_clear,9f089f8c63ae8b44aa435fc9a335dffd46063e5f8d9a9eac4bd25f17893a20ae,I-77 → Exit 47 → US-22 E (15 miles) → Fairground Rd (0.25 mile) → Rhinehart Rd (0.7 mile to lease after turn) → Lease Road,true,6,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
5c4a497e-cf33-48dd-8272-9fd06ebb9e6a,ascent--lodge,LODGE,Guernsey,Washington,1786265812046205,40.164138,'-81.351162,official wellhead reference,directions_clear,692f7245eee94c81bdbbb402e410548bfb258a08f8ff6530978d943f22072b7b,Route 342 W → Route 258 W → Martha Rd → Titus Rd → Lodge Rd → Cox Rd / one-lane bridge → Lease Road,true,7,1,5,0,5,0,6,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.164138%2C-81.351162&waypoints=40.211888715%2C-81.390778629%7C40.204197138%2C-81.382414119%7C40.174296992%2C-81.360075011,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
6d89d217-9479-40ea-ab0e-64937b8cebc6,ascent--miller-farms,MILLER FARMS,Guernsey,WASHINGTON,1786265812046205,40.174982,'-81.380498,saved pad reference,directions_clear,5d73f4c3ce1490389bd0196495405f7aa39c4875e03d05c8ee4755cc6793ea55,Saved SR-22 W (17 miles) → SR-800 / Smyrna Rd (3.3 miles) → Eest Main St (500 ft) → High St (450 ft) → SR-342 / Westchester Rd (5.2 miles) → SR-258 (3.6 miles) → Martha Rd / New Town Rd (300 ft) → Martha Rd / CR-878 (0.1 mile) → Titus Rd / CR-878 (2.2 miles) → Slingo Rd / CR-870 (1.2 miles) → Sugartree Rd / CR-84 (0.5 mile) → Pad,true,12,4,7,0,9,0,11,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
fc8a81c6-ccd5-4d1c-9eb6-507f05317688,ascent--mohorovich,MOHOROVICH,Guernsey,RICHLAND,1786265812046205,39.951763,'-81.374778,saved pad reference,directions_clear,17daf494c663655d2dcb38cc21cf6da7ea7a9565a10043ebe7ed05b5e937499c,I-70 → Route 513 S (6.7 miles) → Route 265 W (2.4 miles) → Route 761 S (3.9 miles) → Mel Frakes / Frankfort Rd (1.4 miles combined) → Sparrow Rd → Lease Road,true,7,2,4,0,5,1,5,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
24ad118d-5618-49c4-a805-40b137f1ebb6,ascent--raber,RABER,Guernsey,LONDONDERRY,1786258360881449,40.086629,'-81.341006,saved pad reference,directions_clear,4277807f39092157bfab9ecd59e2294cc59b77471d106e45e4e044f282a5a93f,OH-800 S / Smyrna Rd (2.8 miles) → OH-800 S / US-22 W (8.2 miles) → OH-513 S (2 miles) → Hoover Rd (0.9 mile) → Entrance,true,5,3,1,0,2,1,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
0a2a4a64-6e64-4b7d-9652-e1a97db4fc4f,ascent--rector-c,RECTOR-C,Guernsey,RICHLAND,1786265812046205,39.955552,'-81.395087,saved pad reference,directions_clear,7549bcee19f52abf6cbb8ac00262565d19b91e014d3c844cfef7d48f79baa740,I-70 → Exit 186 → OH-285 S (7.6 miles) → OH-313 E (0.8 mile) → Salem Rd (3.1 miles) → New Gottengen Rd (1.5 miles) → Meadowlark Rd (0.8 mile) → Lease Road,true,8,5,1,0,5,1,5,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
be83fc24-5c6a-49cd-88a0-52016ca7b657,ascent--red-hill-farm,RED-HILL-FARM,Guernsey,LONDONDERRY,1786258360881449,40.136541,'-81.336794,saved pad reference,directions_clear,a8e035c3e40384e854e814f3558996a794d03b023887314b8def86563e8dad9d,US-22 W (3.2 miles from Londonderry) → Access Road,true,2,1,0,0,0,1,0,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.136541%2C-81.336794&waypoints=40.138155%2C-81.337876,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
49621232-da89-4960-b1b2-037a7151b28b,ascent--shipman,SHIPMAN,Guernsey,WILLS,1786258360881449,40.031159,'-81.432415,saved pad reference,directions_clear,97cf4411a43b1c4386dd40f37a2eb348ada77edf6822555a8578bcc8aad7f3c9,I-70 → Exit 186 → OH-285 N / US-40 W → Buckeye Hiking Trail (0.6 mile) → County Home Rd / CR-73 (0.3 mile) → Entrance,true,6,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
8ed9b8f8-33f6-4701-a4a4-4849d4b8c254,ascent--shugert-daddy,SHUGERT DADDY,Guernsey,Wills,1787459253071652,40.0061875,'-81.4118155,saved pad reference,written_directions,8ac3558ae9bfab1e227b5ff8b1b539a0e972758e8e9fe2c9e1aaff2b17ccb2d4,,false,0,0,0,0,0,0,0,GPS_ONLY,,not_ready,INSUFFICIENT,Only unstructured written directions are available; a canonical route cannot be inferred without guessing.,
06ac93a2-3b46-44fd-9fa6-2fd29201858a,ascent--skull-fork,SKULL FORK,Guernsey,Londonderry,1787459253071652,40.159734,'-81.260675,verified driver entrance,directions_clear,d9322f32e155e646e46ed51be7c1f3730b83c5140e97ac7daed274fe8bded266,I-70 → Exit 202 → OH-800 N (10 miles) → US-22 W (0.8 mile) → Repik Ln → Pad,true,6,3,1,0,3,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.159734%2C-81.260675&waypoints=40.16761%2C-81.259685,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
eae4741b-7fb4-4bc3-8b20-26043032acda,ascent--slabaugh,SLABAUGH,Guernsey,Richland,1786265512886177,39.95541,'-81.4408,saved pad reference,directions_clear,f1a7b1a947e171aa8db62fd2a0faff8cc5ea15e8e37ba8bfa2ecaa7764d603c1,I-70 → Exit 186 → OH-285 S (7.4 miles) → OH-313 E (0.9 mile) → Salem Rd (1.4 miles) → Nighthawk Rd (0.4 mile) → Lease Road,true,7,3,2,0,4,0,5,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
90d4f3e4-f0a1-48eb-81f8-ea66ee6c80bb,ascent--stella,STELLA,Guernsey,Madison,1787459253071652,40.113555,'-81.37761,saved pad reference,directions_clear,5a39a58ecda8742a9ccae6a92aea85f091670079f308612faa665c7bdfb0a234,I-70 → Exit 193 → Route 513 N (6.1 miles) → US-22 W (2.4 miles) → Hobbler Rd (0.032 mile) → Access Road,true,6,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
25dc64b5-4a52-4cef-8b2c-62e7e36d64c7,ascent--tarpley,TARPLEY,Guernsey,OXFORD,1786265812046205,40.063839,'-81.293734,saved pad reference,directions_clear,0f467cb43003a0c068f2a71902e8fa4e5cdcacbeaf5b9aedb4557d494302403a,Route 70 W → Quaker City Exit 193 → Route 513 N → Bridgewater Rd / 690 E (about 1.7 miles) → 94 N / Pisgah Rd (about 0.5 mile) → Lease Road,true,6,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
1e898176-672d-4174-8878-4aae0aee2128,ascent--thomas,THOMAS,Guernsey,LONDONDERRY,1786265812046205,40.096986,'-81.307667,saved pad reference,directions_clear,01ff4277a5ad9d6878a61580fa59cb445880c8f8643259e7a4a01fd30b923c01,I-70 → Exit 193 → SR-513 N (2.7 miles) → Tyson Mill Rd (1.0 mile) → Lease Road,true,5,2,1,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.096986%2C-81.307667&waypoints=40.087850494651%2C-81.32056155136,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
6c93d03a-76e8-4c03-b47e-8b7011c81a1a,ascent--troyer,TROYER,Guernsey,LONDONDERRY,1786258360881449,40.087025,'-81.259818,saved pad reference,directions_clear,b4c3db29c233a214a7fe7378a349d9ebfea912816692db998b504e38d0115699,US-22 E (15.4 miles from Cambridge) → McCoy Rd / CR-82 (4.8 miles) → Pennyroyal Rd / CR-95 (1.8 miles) → Penrose Rd / TR-694 (0.3 mile) → Pad,true,5,3,1,1,2,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.087025%2C-81.259818&waypoints=40.123106982%2C-81.353948693%7C40.10466556%2C-81.273528365%7C40.083490401%2C-81.263386973,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
07e2e252-8d2b-47b7-a12a-040deecefcae,ascent--wagler,WAGLER,Guernsey,LONDONDERRY,1786258360881449,40.164906,'-81.308695,saved pad reference,directions_clear,af4cec1ae5e2fe0493445a093b1a6536385de379d555ca7f39fe9b2bcfdbb441,State Route 22 → Titus Rd / CR-878 (0.25 mile) → Deck Rd / CR-981 (0.50 mile) → Lease Road,true,4,2,1,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
c4ef4511-c391-48af-9e1a-7b70b90e9294,ascent--wagner,WAGNER,Guernsey,Oxford,1786246617744175,40.021181,'-81.239429,official pad reference,directions_clear,13eb65976f0404900840cbb3fc8d6a38ea3450fc9c3814e33721a41855fe5a32,I-77 → Exit 44A → I-70 E (6 miles) → Exit 193 → OH-513 S (2.2 miles) → Oxford Rd (3.8 miles) → Basket Rd (1.3 miles) → Starr Rd (0.7 mile) → Entrance,true,9,1,5,0,5,0,6,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
f8597217-c26a-4b87-aad9-10be70e41590,ascent--waldo,WALDO,Guernsey,MONROE,1786265812046205,40.171589,'-81.445777,saved pad reference,directions_clear,ee5822ef3853175090dd15526d19add857e3acfae78c908df9510d45e5c917a3,Route 800 N (3.2 miles) → Route 342 (4.7 miles) → Route 258 (3.6 miles) → Martha Rd (0.1 mile) → Titus Rd (2.2 miles) → Sligo Rd (4.6 miles) → Birmingham Rd / Peoli Rd (0.2 mile) → Freedom Rd (0.2 mile) → Lease Road / Devault Rd,true,9,5,3,0,7,0,8,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
8e823835-2c10-4275-84e9-4067376fa364,ascent--wampum,WAMPUM,Guernsey,RICHLAND,1786258360881449,39.962923,'-81.440117,saved pad reference,directions_clear,be4c4191df7c85fefd4e59c290f8c86c27b98f1b206a3167256cb2b2a85d5a1c,I-70 → Exit 186 → OH-285 S (7.4 miles) → OH-313 E (0.9 mile) → Salem Rd (1.4 miles) → Nighthawk Rd (0.7 mile) → Divison Rd (0.3 mile) → Lease Road,true,8,3,3,0,5,0,6,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
88709ded-fda7-42df-ba94-b6bb6c04e45a,ascent--watson,WATSON,Guernsey,MILLWOOD,1786265812046205,39.963226,'-81.362466,saved pad reference,directions_clear,80cb2b7efedffd17719592b9464f4810baa5b17159646a115b218729cfcf60e2,Route 70 → Quaker City Exit 193 → Route 513 S → Route 265 W (about 2 miles) → Route 761 S (about 4 miles) → Mel Franks Rd / Frankfort Rd → about 0.5 mile → Pad,true,8,2,3,0,4,1,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
5e3668fe-65aa-47b0-b7a9-168686b1827a,ascent--able,ABLE,Harrison,Archer,1786258360881449,40.300459,'-80.98825,official pad reference,written_directions,43f853bbb592860098a76140c1770ee2add66f4720453d64dcf225178e238e57,,false,0,0,0,0,0,0,0,GPS_ONLY,,not_ready,INSUFFICIENT,Only unstructured written directions are available; a canonical route cannot be inferred without guessing.,
f84fe2e3-be3f-400d-9683-4d111332fa2b,ascent--ace,ACE,Harrison,CADIZ,1786265812046205,40.280406,'-81.068282,saved pad reference,directions_clear,469c5435f3a4d4b2c6b7ad412fc29d9a1e771cee633e78cca7d925983cadf8c1,Route 250 W → Barriclow Rd (0.5 mile) → Deersville Rd (1.5 miles) → Aronld Rd (0.25 mile) → Pad,true,5,0,4,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
9f32ed65-4fb4-4e23-9cf6-87afdb0acb9c,ascent--alpha,ALPHA,Harrison,ATHENS,1786265812046205,40.197838,'-81.060432,saved pad reference,directions_clear,0ce7b4d7f8c0112667fca340d4263b13496ee26f7335e49572d087c1be9ab6d3,Route 22 West → Industrial Park Rd (2.4 miles) → Route 9 (4.5 miles to New Athens) → Route 519 West (approximately 3.9 miles) → Alpha entrance,true,5,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
b7526e45-0b33-4988-ae1c-0a4140971f8e,ascent--banjo,BANJO,Harrison,SHORT CREEK,1787615581785257,40.186964,'-80.968365,verified driver entrance,directions_clear,5ebb2af924bc12bca75c5fe44ed79b484a03f4d946f14c1379fa127d1111a9fd,OH-9 → OH-519 E (1.5 miles) → Lease Road,true,3,2,0,0,1,0,2,DONE,,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
